"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing."	"propionate"	"propionate"	"propionate"	-0.168241338061808	0.18316893366962	0.0597599763661483	1.74148745958336e-05	0.0107718037436589	1.74148745958336e-05	0.00716866649034154	NA	"abundance"	46	46
"PWY.5686..UMP.biosynthesis.I"	"propionate"	"propionate"	"propionate"	-0.195449614805387	0.18316893366962	0.0663713512377245	1.88040081465779e-05	0.0107718037436589	1.88040081465779e-05	0.00716866649034154	NA	"abundance"	46	46
"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing."	"propionate"	"propionate"	"propionate"	-0.167381246012875	0.18316893366962	0.0596272577892012	1.75952027909876e-05	0.0107718037436589	1.75952027909876e-05	0.00716866649034154	NA	"abundance"	46	46
"PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I"	"propionate"	"propionate"	"propionate"	-0.134807622136556	0.18316893366962	0.0531638395804815	2.18103317577434e-05	0.0116015386142796	2.18103317577434e-05	0.00772085744224116	NA	"abundance"	46	46
"PWY.1042..glycolysis.IV"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.243795306686977	0.192536776707209	0.0810000746578758	3.29559511039745e-05	0.0135675341457972	3.29559511039745e-05	0.00902923314443013	NA	"abundance"	46	46
"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.14537118326361	0.192536776707209	0.0574437052388747	3.06553104949536e-05	0.0135675341457972	3.06553104949536e-05	0.00902923314443013	NA	"abundance"	46	46
"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria."	"propionate"	"propionate"	"propionate"	-0.128936696317298	0.18316893366962	0.0537741160392671	3.21655082992089e-05	0.0135675341457972	3.21655082992089e-05	0.00902923314443013	NA	"abundance"	46	46
"PWY.6629..superpathway.of.L.tryptophan.biosynthesis"	"propionate"	"propionate"	"propionate"	-0.0800296299538014	0.18316893366962	0.0405509852779397	3.09289801913026e-05	0.0135675341457972	3.09289801913026e-05	0.00902923314443013	NA	"abundance"	46	46
"PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing."	"propionate"	"propionate"	"propionate"	-0.164261388865583	0.18316893366962	0.0626192908031905	3.46157041453132e-05	0.0135675341457972	3.46157041453132e-05	0.00902923314443013	NA	"abundance"	46	46
"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing."	"propionate"	"propionate"	"propionate"	-0.176159149268503	0.18316893366962	0.0672057031105742	4.286653730734e-05	0.0152012906346553	4.286653730734e-05	0.0101165028045322	NA	"abundance"	46	46
"PWY.7790..UMP.biosynthesis.II"	"propionate"	"propionate"	"propionate"	-0.194346508519165	0.18316893366962	0.0707281113324215	4.16332123361896e-05	0.0152012906346553	4.16332123361896e-05	0.0101165028045322	NA	"abundance"	46	46
"ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine."	"propionate"	"propionate"	"propionate"	-0.175240351791424	0.18316893366962	0.0673669905742525	4.62948456672052e-05	0.0153070979059846	4.62948456672052e-05	0.0101869178490748	NA	"abundance"	46	46
"ARO.PWY..chorismate.biosynthesis.I"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.121874584085095	0.192536776707209	0.0540040690946528	4.93313213030255e-05	0.0153070979059846	4.93313213030255e-05	0.0101869178490748	NA	"abundance"	46	46
"PWY.7791..UMP.biosynthesis.III"	"propionate"	"propionate"	"propionate"	-0.196798731730801	0.18316893366962	0.0723489526759009	4.91043018340243e-05	0.0153070979059846	4.91043018340243e-05	0.0101869178490748	NA	"abundance"	46	46
"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis"	"propionate"	"propionate"	"propionate"	-0.208290281702827	0.18316893366962	0.0761584038395983	5.42979321798143e-05	0.0161742680377231	5.42979321798143e-05	0.0107640220753264	NA	"abundance"	46	46
"COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis"	"propionate"	"propionate"	"propionate"	-0.0589082774543364	0.18316893366962	0.0393219756018703	7.98374769690469e-05	0.0228672958072497	7.98374769690469e-05	0.0152182513791768	NA	"abundance"	46	46
"VALSYN.PWY..L.valine.biosynthesis"	"propionate"	"propionate"	"propionate"	-0.140536374111013	0.18316893366962	0.0624350641222584	8.82863487099428e-05	0.024350682920109	8.82863487099428e-05	0.0162054497854251	NA	"abundance"	46	46
"NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..I"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.226010024232759	0.192536776707209	0.0928749330447937	0.000228612612656942	0.0486422321844642	0.000228612612656942	0.032371545952223	NA	"abundance"	46	46
"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.147566468362608	0.192536776707209	0.0712915272478766	0.000222595442763485	0.0486422321844642	0.000222595442763485	0.032371545952223	NA	"abundance"	46	46
"PWY.6609..adenine.and.adenosine.salvage.III"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.328437343751987	0.192536776707209	0.119192240648453	0.000223444920642746	0.0486422321844642	0.000223444920642746	0.032371545952223	NA	"abundance"	46	46
"PWY.7199..pyrimidine.deoxyribonucleosides.salvage"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.330079577719234	0.192536776707209	0.118684662362588	0.000202931711282162	0.0486422321844642	0.000202931711282162	0.032371545952223	NA	"abundance"	46	46
"PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.307498464504092	0.192536776707209	0.111887597673506	0.000195587411599196	0.0486422321844642	0.000195587411599196	0.032371545952223	NA	"abundance"	46	46
"PWY.7238..sucrose.biosynthesis.II"	"propionate"	"propionate"	"propionate"	-0.166069335592406	0.18316893366962	0.0756228157855879	0.000212966317106655	0.0486422321844642	0.000212966317106655	0.032371545952223	NA	"abundance"	46	46
"PWY.8187..L.arginine.degradation.XIII..reductive.Stickland.reaction."	"Read_depth"	"Read_depth"	"Read_depth"	-0.832627167174781	-0.0254711240271603	0.188109872654774	0.000227935860546813	0.0486422321844642	0.000227935860546813	0.032371545952223	NA	"abundance"	46	46
"PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine."	"propionate"	"propionate"	"propionate"	-0.163908318300216	0.18316893366962	0.0750399833777566	0.000215404678027831	0.0486422321844642	0.000215404678027831	0.032371545952223	NA	"abundance"	46	46
"HISTSYN.PWY..L.histidine.biosynthesis"	"propionate"	"propionate"	"propionate"	-0.206053187060307	0.18316893366962	0.0876460154483585	0.000256957986565887	0.0531546146098933	0.000256957986565887	0.0353745494839037	NA	"abundance"	46	46
"PWY.3841..folate.transformations.II..plants."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.154410015080268	0.192536776707209	0.0754633345738516	0.000288525807521145	0.0562549941139015	0.000288525807521145	0.0374378609948296	NA	"abundance"	46	46
"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.351032994523323	0.192536776707209	0.127954600873527	0.000296457784845328	0.0562549941139015	0.000296457784845328	0.0374378609948296	NA	"abundance"	46	46
"PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast."	"propionate"	"propionate"	"propionate"	-0.163914223057462	0.18316893366962	0.0781021187122043	0.000300435314606995	0.0562549941139015	0.000300435314606995	0.0374378609948296	NA	"abundance"	46	46
"PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.15521664214427	0.192536776707209	0.0759760373717302	0.000302161912791199	0.0562549941139015	0.000302161912791199	0.0374378609948296	NA	"abundance"	46	46
"PWY.6700..queuosine.biosynthesis.I..de.novo."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.243439410777331	0.192536776707209	0.100618228833898	0.000332273117997106	0.0603521441396207	0.000332273117997106	0.040164526165699	NA	"abundance"	46	46
"GLUTORN.PWY..L.ornithine.biosynthesis.I"	"Read_depth"	"Read_depth"	"Read_depth"	0.349877016090689	-0.0254711240271603	0.0795122229583977	0.000369242594457253	0.063947665137748	0.000369242594457253	0.0425573557704685	NA	"abundance"	46	46
"TRPSYN.PWY..L.tryptophan.biosynthesis"	"propionate"	"propionate"	"propionate"	-0.119907283600011	0.18316893366962	0.0669009959689816	0.000363855312327965	0.063947665137748	0.000363855312327965	0.0425573557704685	NA	"abundance"	46	46
"UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I"	"propionate"	"propionate"	"propionate"	-0.150485636748178	0.18316893366962	0.076175110559822	0.000394237118487961	0.0667246323040874	0.000394237118487961	0.0444054354369622	NA	"abundance"	46	46
"PWY.5097..L.lysine.biosynthesis.VI"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.10230302302975	0.192536776707209	0.0635510560336385	0.000439111375076351	0.0686689254458888	0.000439111375076351	0.0456993681361387	NA	"abundance"	46	46
"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.15529882043403	0.192536776707209	0.0790513835744112	0.000431824434144024	0.0686689254458888	0.000431824434144024	0.0456993681361387	NA	"abundance"	46	46
"PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.455867679911836	0.192536776707209	0.161106581053254	0.000432303110118326	0.0686689254458888	0.000432303110118326	0.0456993681361387	NA	"abundance"	46	46
"PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.265414633013172	0.192536776707209	0.110308837195391	0.000442608892359697	0.0686689254458888	0.000442608892359697	0.0456993681361387	NA	"abundance"	46	46
"CALVIN.PWY..Calvin.Benson.Bassham.cycle"	"propionate"	"propionate"	"propionate"	-0.0576707825875469	0.18316893366962	0.0497197571590291	0.000455827063036596	0.0692764109884394	0.000455827063036596	0.0461036515185585	NA	"abundance"	46	46
"GLUTORN.PWY..L.ornithine.biosynthesis.I"	"propionate"	"propionate"	"propionate"	-0.147805612668489	0.18316893366962	0.0783369067484894	0.000546354671711269	0.073997329001819	0.000546354671711269	0.0501408076512784	NA	"abundance"	46	46
"NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.154190068488465	0.192536776707209	0.0800833357999319	0.000513113385787856	0.073997329001819	0.000513113385787856	0.0498625478424434	NA	"abundance"	46	46
"PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.401691719216906	0.192536776707209	0.149732075200508	0.000546582830617814	0.073997329001819	0.000546582830617814	0.0501408076512784	NA	"abundance"	46	46
"PWY.6151..S.adenosyl.L.methionine.salvage.I"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.135383098754036	0.192536776707209	0.0752774083930838	0.000556445605492395	0.073997329001819	0.000556445605492395	0.0501408076512784	NA	"abundance"	46	46
"PWY.6527..stachyose.degradation"	"propionate"	"propionate"	"propionate"	-0.182489379484682	0.18316893366962	0.0874398543423624	0.000511246632184048	0.073997329001819	0.000511246632184048	0.0498625478424434	NA	"abundance"	46	46
"PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.377236523234253	0.192536776707209	0.142851517541372	0.000530369754591087	0.073997329001819	0.000530369754591087	0.0501408076512784	NA	"abundance"	46	46
"PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate."	"propionate"	"propionate"	"propionate"	-0.158913078761867	0.18316893366962	0.0807576339142536	0.000534821074942293	0.073997329001819	0.00106935611630238	0.0853766022018881	NA	"abundance"	46	45
"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.144999796410569	0.192536776707209	0.0792273364443349	0.00062563548617578	0.0817387274658075	0.00062563548617578	0.0553687405265565	NA	"abundance"	46	46
"PWY.6527..stachyose.degradation"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.259898058687581	0.192536776707209	0.115924188392923	0.000806097385735893	0.100050120526253	0.000806097385735893	0.067712180401815	NA	"abundance"	46	46
"PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.14904345780553	0.192536776707209	0.0830180987685318	0.000803603376380191	0.100050120526253	0.000803603376380191	0.067712180401815	NA	"abundance"	46	46
"PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.207889651437912	0.192536776707209	0.100664372841479	0.000802582597521528	0.100050120526253	0.000802582597521528	0.067712180401815	NA	"abundance"	46	46
"ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.130927751157324	0.192536776707209	0.0798053626894479	0.00094872555848724	0.115822282525483	0.00094872555848724	0.078364731131046	NA	"abundance"	46	46
"PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II"	"propionate"	"propionate"	"propionate"	-0.0995151578850248	0.18316893366962	0.0693773088365792	0.00101023746511353	0.121342554882265	0.00101023746511353	0.0820776537229942	NA	"abundance"	46	46
"PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.430816513215901	0.192536776707209	0.169543871324161	0.0011025227080147	0.128288853227898	0.0011025227080147	0.0853766022018881	NA	"abundance"	46	46
"PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.430816513215901	0.192536776707209	0.169543871324161	0.00109778184792653	0.128288853227898	0.00109778184792653	0.0853766022018881	NA	"abundance"	46	46
"PWY.6124..inosine.5..phosphate.biosynthesis.II"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.217161188817392	0.192536776707209	0.107548779306302	0.00115665344491545	0.132516895450543	0.00115665344491545	0.0881903765077069	NA	"abundance"	46	46
"PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.452430141147425	0.192536776707209	0.17770258030679	0.00120020428587475	0.135423050256201	0.00120020428587475	0.0901244309211404	NA	"abundance"	46	46
"PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation"	"Delivery_mode"	"C-section"	"Delivery_modeC-section"	0.600709695971689	-0.204017941044935	0.214100613506836	0.00140679418892953	0.156364124253107	0.00140679418892953	0.104060776124399	NA	"abundance"	46	46
"PWY.5920..superpathway.of.heme.b.biosynthesis.from.glycine"	"Probiotics"	"Yes"	"ProbioticsYes"	3.78538467892398	0.137216782958416	1.0438305110966	0.0015361043094414	0.16629192734318	0.00306984900243331	0.202373679096803	NA	"abundance"	46	45
"PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.207974247741518	0.192536776707209	0.108728984845834	0.00154077386688323	0.16629192734318	0.00154077386688323	0.112295224768725	NA	"abundance"	46	46
"PWY.6317..D.galactose.degradation.I..Leloir.pathway."	"propionate"	"propionate"	"propionate"	-0.0705167367539625	0.18316893366962	0.0654914029332751	0.00188741495536737	0.200793988180297	0.00188741495536737	0.135565630707256	NA	"abundance"	46	46
"P161.PWY..acetylene.degradation..anaerobic."	"propionate"	"propionate"	"propionate"	0.918757884233457	0.18316893366962	0.216235345721556	0.0020154535265684	0.207907211634498	0.0020154535265684	0.142206262073621	NA	"abundance"	46	46
"PANTO.PWY..phosphopantothenate.biosynthesis.I"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.158247620114394	0.192536776707209	0.096528887800523	0.00206314192526325	0.207907211634498	0.00206314192526325	0.142206262073621	NA	"abundance"	46	46
"PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome."	"Read_depth"	"Read_depth"	"Read_depth"	0.530199432002415	-0.0254711240271603	0.156684039051121	0.00201455659211125	0.207907211634498	0.00402505474595968	0.243187756377996	NA	"abundance"	46	44
"PWY.702..L.methionine.biosynthesis.II"	"propionate"	"propionate"	"propionate"	-0.104010129065812	0.18316893366962	0.0775924292814689	0.00206595053859981	0.207907211634498	0.00206595053859981	0.142206262073621	NA	"abundance"	46	46
"PWY.5392..reductive.TCA.cycle.II"	"Delivery_mode"	"C-section"	"Delivery_modeC-section"	5.25251819298888	-0.204017941044935	1.16479260884716	0.00227961307549585	0.226142797496461	0.00455402951521772	0.265526709146106	NA	"abundance"	46	20
"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.131548550278346	0.192536776707209	0.0890985769254034	0.00230788943329274	0.226142797496461	0.00230788943329274	0.156683562073957	NA	"abundance"	46	46
"CALVIN.PWY..Calvin.Benson.Bassham.cycle"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.0577888512773424	0.192536776707209	0.0659164237989962	0.0027677258219847	0.267678625926235	0.0027677258219847	0.185362826672381	NA	"abundance"	46	46
"ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose."	"propionate"	"propionate"	"propionate"	0.00627711101200731	0.18316893366962	0.0415829887018885	0.00310338975208979	0.296294147228368	0.00310338975208979	0.202373679096803	NA	"abundance"	46	46
"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis"	"propionate"	"propionate"	"propionate"	-0.0936441697780653	0.18316893366962	0.0795005790283357	0.00334280464403247	0.311173327301373	0.00334280464403247	0.212396664305448	NA	"abundance"	46	46
"PWY.7400..L.arginine.biosynthesis.IV..archaebacteria."	"propionate"	"propionate"	"propionate"	-0.0580295039702133	0.18316893366962	0.0669827657928173	0.00333183849336738	0.311173327301373	0.00333183849336738	0.212396664305448	NA	"abundance"	46	46
"PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.063617763780164	0.192536776707209	0.0704824476386742	0.00350689555344386	0.322417915882672	0.00350689555344386	0.220002207124908	NA	"abundance"	46	46
"PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle."	"Sex"	"Female"	"SexFemale"	-1.86174433418645	-0.199734508236088	0.523214500965127	0.00370079810531299	0.336095652320315	0.00738790030400968	0.373616672517061	NA	"abundance"	46	44
"PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.140804523807086	0.192536776707209	0.0994849458008581	0.0038054005332675	0.341431539412567	0.0038054005332675	0.235744563035922	NA	"abundance"	46	46
"PWY.6123..inosine.5..phosphate.biosynthesis.I"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.0881264037073489	0.192536776707209	0.0811495798806827	0.00397960243838957	0.352810706651038	0.00397960243838957	0.243187756377996	NA	"abundance"	46	46
"UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.143511555319186	0.192536776707209	0.100989851067379	0.00407275701762988	0.35682142953282	0.00407275701762988	0.243187756377996	NA	"abundance"	46	46
"PANTOSYN.PWY..superpathway.of.coenzyme.A.biosynthesis.I..bacteria."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.165215374222051	0.192536776707209	0.109053500208148	0.00413849912664954	0.358365151118129	0.00413849912664954	0.244171448472323	NA	"abundance"	46	46
"PWY0.1296..purine.ribonucleosides.degradation"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.246832442713136	0.192536776707209	0.138992315353652	0.00476063729237475	0.407499608233503	0.00476063729237475	0.274345563034991	NA	"abundance"	46	46
"PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.201639339562523	0.192536776707209	0.124131418570114	0.00493437705213751	0.417571658037136	0.00493437705213751	0.281089341039006	NA	"abundance"	46	46
"COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals."	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.184619109161158	0.192536776707209	0.118962138876533	0.0051840838304722	0.418559252618774	0.0051840838304722	0.288285884412223	NA	"abundance"	46	46
"GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol"	"Delivery_mode"	"C-section"	"Delivery_modeC-section"	3.728480198428	-0.204017941044935	1.30353681667954	0.00560066950792182	0.418559252618774	0.0111699715169067	0.462333664774453	NA	"abundance"	46	40
"PANTO.PWY..phosphopantothenate.biosynthesis.I"	"Delivery_mode"	"C-section"	"Delivery_modeC-section"	0.410844905318417	-0.204017941044935	0.187354835973994	0.00526408691198776	0.418559252618774	0.00526408691198776	0.288285884412223	NA	"abundance"	46	46
"PANTO.PWY..phosphopantothenate.biosynthesis.I"	"Read_depth"	"Read_depth"	"Read_depth"	0.242014307531735	-0.0254711240271603	0.0739026719202578	0.00540972301257803	0.418559252618774	0.00540972301257803	0.288285884412223	NA	"abundance"	46	46
"PWY.5920..superpathway.of.heme.b.biosynthesis.from.glycine"	"Termness"	"term"	"Termnessterm"	2.54086683319619	-0.220389309373502	0.915198179555626	0.00533974222506672	0.418559252618774	0.0106509716031033	0.452624467732545	NA	"abundance"	46	45
"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis"	"isobutyrate"	"isobutyrate"	"isobutyrate"	-0.130532519877532	0.192536776707209	0.100967701979904	0.00552390646204959	0.418559252618774	0.00552390646204959	0.29123915346721	NA	"abundance"	46	46
"PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II"	"propionate"	"propionate"	"propionate"	-0.0789474108407582	0.18316893366962	0.0800110878326272	0.00535010592409391	0.418559252618774	0.00535010592409391	0.288285884412223	NA	"abundance"	46	46
"PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II"	"propionate"	"propionate"	"propionate"	-0.0208563579706291	0.18316893366962	0.0573075708649909	0.00510146782127197	0.418559252618774	0.00510146782127197	0.287305392297998	NA	"abundance"	46	46
"PWY1ZNC.1..assimilatory.sulfate.reduction.IV"	"Read_depth"	"Read_depth"	"Read_depth"	0.341451851484235	-0.0254711240271603	0.112293155823354	0.00562050829352456	0.418559252618774	0.0112094264735715	0.462333664774453	NA	"abundance"	46	45
"PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle."	"Sex"	"Female"	"SexFemale"	-2.01590378946522	-0.199734508236088	0.60353798032142	0.00552448556772811	0.418559252618774	0.0110184511946682	0.462333664774453	NA	"abundance"	46	44
"TRNA.CHARGING.PWY..tRNA.charging"	"propionate"	"propionate"	"propionate"	0.00318189411746099	0.18316893366962	0.0480669627868609	0.00535959097828664	0.418559252618774	0.00535959097828664	0.288285884412223	NA	"abundance"	46	46
"X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation"	"Feeding_method"	"Breastfed"	"Feeding_methodBreastfed"	2.10861122550982	-0.0716485418661545	0.691876708683505	0.00520846048921009	0.418559252618774	0.0103897929177525	0.452624467732545	NA	"abundance"	46	33
"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate"	"Sex"	"Female"	"SexFemale"	0.160616571929652	-0.199734508236088	0.0946165253354768	0.00592219469993793	0.436659246836018	0.00592219469993793	0.308951546662025	NA	"abundance"	46	46
"PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase."	"isobutyrate"	"isobutyrate"	"isobutyrate"	0.661335046669519	0.192536776707209	0.153682526218973	0.00638972312969988	0.4665124328125	0.0127386176977255	0.487897302761805	NA	"abundance"	46	41
"THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes."	"propionate"	"propionate"	"propionate"	-0.700195063477994	0.18316893366962	0.30104033056527	0.0064741238493361	0.468085439864135	0.0129063334190557	0.487897302761805	NA	"abundance"	46	45
"PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii."	"propionate"	"propionate"	"propionate"	1.00280208083704	0.18316893366962	0.279486020702758	0.0065731956613001	0.470678731631749	0.0131031844213985	0.487897302761805	NA	"abundance"	46	45
