"var1","var2","cor","p_value","FDR"
"METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",0.528826360607183,1.27599718702243e-06,2.26042761920764e-05
"PWY.7942..5.oxo.L.proline.metabolism","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation",0.528826360607183,1.27599718702243e-06,2.26042761920764e-05
"PWY0.1261..anhydromuropeptides.recycling.I","PWY.7094..fatty.acid.salvage",0.535179111196862,1.27634709379265e-06,2.26042761920764e-05
"PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II","P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I",0.516736428128833,1.27720056752878e-06,2.26097249185095e-05
"PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.","PWY.5497..purine.nucleobases.degradation.II..anaerobic.",0.629285714285714,1.27778594372074e-06,2.26104250032841e-05
"PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation","PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.",0.528648648648649,1.28843286351099e-06,2.27890875055847e-05
"PWY.7942..5.oxo.L.proline.metabolism","POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I",0.525376955903272,1.30090602934452e-06,2.29998853433919e-05
"PWY.6549..L.glutamine.biosynthesis.III","LACTOSECAT.PWY..lactose.and.galactose.degradation.I",0.562637362637363,1.30571402490176e-06,2.30750417096973e-05
"PWY0.1338..polymyxin.resistance","PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I",0.528382080710848,1.30730047098737e-06,2.30932258892029e-05
"PWY0.1337..oleate..beta..oxidation","PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II",0.534664608656505,1.31241757705958e-06,2.31737364501773e-05
"PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.","PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.",-0.590744101633394,1.31527999469583e-06,2.32143836814146e-05
"PWY0.41..allantoin.degradation.IV..anaerobic.","HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I",0.731617647058823,1.31634551281401e-06,2.32232949415705e-05
"PWY.5723..Rubisco.shunt","LIPASYN.PWY..phospholipases",0.59949494949495,1.32284524356763e-06,2.33280295315221e-05
"PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III","METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis",0.513193768257059,1.32409848108139e-06,2.33401938214109e-05
"POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I","MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis",0.516002984357415,1.33005700742039e-06,2.34352537113494e-05
"PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I","PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I",0.524864864864865,1.33784400579984e-06,2.35624362654135e-05
"PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.","HSERMETANA.PWY..L.methionine.biosynthesis.III",-0.515876528534756,1.33937598123524e-06,2.35793925400291e-05
"PWY.6305..superpathway.of.putrescine.biosynthesis","METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis",0.51577536387663,1.34687542407974e-06,2.37013456104839e-05
"PWY0.1479..tRNA.processing","PPGPPMET.PWY..ppGpp.metabolism",0.51277994157741,1.35480253682374e-06,2.3830717743264e-05
"TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA","PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type",-0.530760212267062,1.363158189438e-06,2.39675147874701e-05
"PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.","PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis",0.518428939481571,1.36811179807239e-06,2.40444052284051e-05
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation","NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.",0.603278063655422,1.37753816420449e-06,2.4189546805429e-05
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation","PWY.8073..lipid.IVA.biosynthesis..P..putida.",0.603278063655422,1.37753816420449e-06,2.4189546805429e-05
"PWY.7237..myo...chiro..and.scyllo.inositol.degradation","PWY.6185..4.methylcatechol.degradation..ortho.cleavage.",0.66744996353618,1.38007605698931e-06,2.42236184237566e-05
"THREOCAT.PWY..superpathway.of.L.threonine.metabolism","X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation",0.64390995991366,1.38064800836446e-06,2.42236184237566e-05
"REDCITCYC..TCA.cycle.VI..Helicobacter.","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation",0.530359126249537,1.39309065927407e-06,2.44315780989707e-05
"PWY.7254..TCA.cycle.VII..acetate.producers.","P125.PWY..superpathway.of..R.R..butanediol.biosynthesis",0.627551020408163,1.39418962530335e-06,2.4440504036634e-05
"PWY.6606..guanosine.nucleotides.degradation.II","GALACTUROCAT.PWY..D.galacturonate.degradation.I",0.530050598543749,1.41653525220775e-06,2.48217243178739e-05
"PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II","PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis",0.511903602726388,1.42205205655443e-06,2.49078580933238e-05
"PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.","P42.PWY..incomplete.reductive.TCA.cycle",0.536351441985245,1.42855181350932e-06,2.50111286233347e-05
"PWY0.461..L.lysine.degradation.I","PWY.5367..petroselinate.biosynthesis",0.707078507078507,1.42974202788082e-06,2.50213915348268e-05
"PWY.8131..5..deoxyadenosine.degradation.II","GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol",0.560897435897436,1.43064508817403e-06,2.50266225221795e-05
"PWY0.1337..oleate..beta..oxidation","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",0.533056788217892,1.43141676756109e-06,2.50295517853316e-05
"PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II","PWY.7094..fatty.acid.salvage",0.532735224130169,1.45640315052376e-06,2.54557148132051e-05
"PWY.6549..L.glutamine.biosynthesis.III","PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type",0.56043956043956,1.46533721601116e-06,2.56010665693996e-05
"PWY.6531..mannitol.cycle","LIPASYN.PWY..phospholipases",0.626428571428571,1.47468404598783e-06,2.57535041825463e-05
"GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol","GLYOXYLATE.BYPASS..glyoxylate.cycle",0.549325564689919,1.47996850241583e-06,2.58348989650541e-05
"PWY0.42..2.methylcitrate.cycle.I","PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis",0.63691026827012,1.48615225215032e-06,2.59319169726516e-05
"PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation","PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.",0.611030478955007,1.50187876846175e-06,2.6195295202004e-05
"PWY0.42..2.methylcitrate.cycle.I","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation",0.68502024291498,1.5058991318373e-06,2.62481608072581e-05
"P42.PWY..incomplete.reductive.TCA.cycle","LACTOSECAT.PWY..lactose.and.galactose.degradation.I",0.516667542983333,1.50671989418427e-06,2.62481608072581e-05
"RUMP.PWY..formaldehyde.oxidation.I","PWY0.881..superpathway.of.fatty.acid.biosynthesis.I..E..coli.",0.844155844155844,1.50681069910341e-06,2.62481608072581e-05
"PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.","NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.",0.528847340491176,1.51156317507173e-06,2.63088205731812e-05
"PWY.8073..lipid.IVA.biosynthesis..P..putida.","PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.",0.528847340491176,1.51156317507173e-06,2.63088205731812e-05
"PWY.6305..superpathway.of.putrescine.biosynthesis","P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.",0.538588050039367,1.51335602138758e-06,2.63289625493318e-05
"TCA..TCA.cycle.I..prokaryotic.","PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type",-0.519453178400547,1.5228345409124e-06,2.6482744761862e-05
"PWY.7873..D.erythronate.degradation.II","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.",0.800769230769231,1.52739304981608e-06,2.65508727216036e-05
"PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-0.525420214735283,1.5352028668314e-06,2.66754377330637e-05
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis","PWY.7094..fatty.acid.salvage",0.531738375458229,1.53649274503564e-06,2.66866563817009e-05
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis","PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.",0.519234449760766,1.5410591429621e-06,2.67547501835968e-05
"PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I","AST.PWY..L.arginine.degradation.II..AST.pathway.",0.522133712660029,1.55210689123386e-06,2.6935264290939e-05
"PWY.8131..5..deoxyadenosine.degradation.II","PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I",0.534741784037559,1.55708272853161e-06,2.70102993914127e-05
"PWY.6606..guanosine.nucleotides.degradation.II","GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation",0.555550699300699,1.55843194260541e-06,2.70223879407645e-05
"PWY1ZNC.1..assimilatory.sulfate.reduction.IV","PWY.7269..mitochondrial.NADPH.production..yeast.",0.562980030721966,1.56343267798675e-06,2.70977553359512e-05
"THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.","PWY.6803..phosphatidylcholine.acyl.editing",-0.525064790818215,1.56493500336197e-06,2.71124498449461e-05
"PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II","P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate",0.510102239532619,1.57028963831962e-06,2.71938453084248e-05
"ORNDEG.PWY..superpathway.of.ornithine.degradation","METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis",0.521906116642959,1.57134892786459e-06,2.72008182147358e-05
"PWY1ZNC.1..assimilatory.sulfate.reduction.IV","PWY.8131..5..deoxyadenosine.degradation.II",0.537853206193684,1.57371891162938e-06,2.72304645761636e-05
"PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.","Escherichia_coli.t__SGB10068",0.690775796038954,1.58540806838303e-06,2.74212709080162e-05
"PWY.8004..Entner.Doudoroff.pathway.I","PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.",0.512791006461893,1.58676504069533e-06,2.74332867469796e-05
"PWY0.1337..oleate..beta..oxidation","FAO.PWY..fatty.acid..beta..oxidation.I..generic.",0.531095247282783,1.59034168967231e-06,2.74836521289053e-05
"PWY.7874..L.threonate.degradation","PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.",0.761576354679803,1.60004369376132e-06,2.76397873104124e-05
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation","PWY.6531..mannitol.cycle",0.609749850593358,1.60146541339223e-06,2.76528150414172e-05
"PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.","PWY.6519..8.amino.7.oxononanoate.biosynthesis.I",0.515510804984489,1.6048282220904e-06,2.76993351132804e-05
"PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type","HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.",-0.512563385981108,1.60662428605463e-06,2.77187856832681e-05
"TCA..TCA.cycle.I..prokaryotic.","PWY.6531..mannitol.cycle",0.544184448600985,1.61369737505801e-06,2.78292256721078e-05
"PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",0.515300488984699,1.62330014052969e-06,2.79831814487316e-05
"PWY0.1338..polymyxin.resistance","PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.",0.614298642533937,1.62894724953233e-06,2.80688481134057e-05
"PWY.8131..5..deoxyadenosine.degradation.II","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate",0.604579906466699,1.63318806034596e-06,2.81302212938757e-05
"PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.","PWY.6185..4.methylcatechol.degradation..ortho.cleavage.",-0.651867512332629,1.64130352331426e-06,2.82582531794556e-05
"PWY.5705..allantoin.degradation.to.glyoxylate.III","GALACTUROCAT.PWY..D.galacturonate.degradation.I",0.645981554677207,1.64836491167719e-06,2.83680382639452e-05
"THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.","PWY1ZNC.1..assimilatory.sulfate.reduction.IV",-0.511956398032347,1.66073288410118e-06,2.85667319500017e-05
"PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.","P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate",0.527088732568185,1.66128952461264e-06,2.85667319500017e-05
"PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.","PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.",0.586077262120819,1.66912536858632e-06,2.86895640117509e-05
"PWY0.42..2.methylcitrate.cycle.I","PWY.7874..L.threonate.degradation",0.760591133004926,1.68085812801699e-06,2.88792480692559e-05
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis","PWY.5845..superpathway.of.menaquinol.9.biosynthesis",0.517593984962406,1.68443475923041e-06,2.89287004421064e-05
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation","PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I",0.59916142557652,1.69569363395183e-06,2.9109992993295e-05
"GLYOXYLATE.BYPASS..glyoxylate.cycle","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate",0.599085191538022,1.70218478956485e-06,2.92093217576365e-05
"PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis","PWY.7013...S..propane.1.2.diol.degradation",0.55746336996337,1.71079082211811e-06,2.93448443128036e-05
"PWY.7242..D.fructuronate.degradation","PWY.6185..4.methylcatechol.degradation..ortho.cleavage.",-0.62852800694746,1.72399603348694e-06,2.95591107993224e-05
"HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",0.52319881525361,1.7301224715105e-06,2.96518797103231e-05
"PWY.6185..4.methylcatechol.degradation..ortho.cleavage.","HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate",0.623061224489796,1.74283774900807e-06,2.98451057936794e-05
"PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate","PWY.6185..4.methylcatechol.degradation..ortho.cleavage.",0.623061224489796,1.74283774900807e-06,2.98451057936794e-05
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate",0.598475319230036,1.75495431697925e-06,3.00288518079174e-05
"PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis","AST.PWY..L.arginine.degradation.II..AST.pathway.",0.522932247315809,1.75501762811336e-06,3.00288518079174e-05
"SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II","PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.",0.733870967741935,1.75711233474374e-06,3.00522796673925e-05
"TCA..TCA.cycle.I..prokaryotic.","PWY.6519..8.amino.7.oxononanoate.biosynthesis.I",0.516773752563226,1.76074356228462e-06,3.01019567990417e-05
"PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II","GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway",0.510793004463891,1.76927159811768e-06,3.02352750331794e-05
"PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.","LIPASYN.PWY..phospholipases",0.675046904315197,1.77338899698398e-06,3.02723735858184e-05
"GALACTARDEG.PWY..D.galactarate.degradation.I","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation",0.633325624421832,1.77363486608684e-06,3.02723735858184e-05
"GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation",0.633325624421832,1.77363486608684e-06,3.02723735858184e-05
"PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II","FUCCAT.PWY..fucose.degradation",0.525823768974454,1.77749338559074e-06,3.03257355867838e-05
"PWY66.430..myristate.biosynthesis..mitochondria.","HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate",0.668466898954704,1.78536665984552e-06,3.04349911594407e-05
"PWY66.430..myristate.biosynthesis..mitochondria.","PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate",0.668466898954704,1.78536665984552e-06,3.04349911594407e-05
"PWY.5723..Rubisco.shunt","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation",0.519431009957326,1.79562166513492e-06,3.05972159015009e-05
"PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.","PWY.6606..guanosine.nucleotides.degradation.II",0.510464219324979,1.80113540215743e-06,3.06659403612697e-05
"PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.","PWY.6606..guanosine.nucleotides.degradation.II",0.510464219324979,1.80113540215743e-06,3.06659403612697e-05
"PWY0.1533..methylphosphonate.degradation.I","PWY.7873..D.erythronate.degradation.II",0.807826086956522,1.81405634469556e-06,3.08732415869634e-05
"PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",0.522132543502407,1.83173977585938e-06,3.11613915709235e-05
"PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.","AST.PWY..L.arginine.degradation.II..AST.pathway.",0.515980861244019,1.83759143324025e-06,3.12481065396322e-05
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation","PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.",0.616806722689076,1.8431084489734e-06,3.13290621215732e-05
"PWY.7874..L.threonate.degradation","PWY.6708..ubiquinol.8.biosynthesis..early.decarboxylation.",0.818181818181818,1.84623866172906e-06,3.13565355979765e-05
"UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation.","PWY.7874..L.threonate.degradation",0.818181818181818,1.84623866172906e-06,3.13565355979765e-05
"LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis","KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis",0.963636363636364,1.8520398641364e-06,3.14052492831076e-05
"LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis","LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.",0.963636363636364,1.8520398641364e-06,3.14052492831076e-05
"PWY.7242..D.fructuronate.degradation","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",0.963636363636364,1.8520398641364e-06,3.14052492831076e-05
"GLYOXYLATE.BYPASS..glyoxylate.cycle","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",0.521925212884117,1.85213943604268e-06,3.14052492831076e-05
"P221.PWY..octane.oxidation","P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.",0.538070880526124,1.85834598087631e-06,3.14975957086007e-05
"PWY0.1261..anhydromuropeptides.recycling.I","PWY.7269..mitochondrial.NADPH.production..yeast.",0.559619815668203,1.85952720954674e-06,3.15047260238299e-05
"THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I","PWY.5850..superpathway.of.menaquinol.6.biosynthesis",0.518691322901849,1.86828194648214e-06,3.16271807728142e-05
"THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I","PWY.5896..superpathway.of.menaquinol.10.biosynthesis",0.518691322901849,1.86828194648214e-06,3.16271807728142e-05
"PWY.6803..phosphatidylcholine.acyl.editing","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",0.521717882265827,1.87275258101138e-06,3.16899113218201e-05
"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis","LIPASYN.PWY..phospholipases",0.588106630211893,1.87752259162011e-06,3.17576544856151e-05
"KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis","GALACTARDEG.PWY..D.galactarate.degradation.I",0.626682587928789,1.88742477646997e-06,3.18990958549539e-05
"KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",0.626682587928789,1.88742477646997e-06,3.18990958549539e-05
"THREOCAT.PWY..superpathway.of.L.threonine.metabolism","PWY.7883..anhydromuropeptides.recycling.II",0.611221719457014,1.89729333799349e-06,3.20412572251347e-05
"HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate",0.631938020351526,1.89815675044613e-06,3.20412572251347e-05
"PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate",0.631938020351526,1.89815675044613e-06,3.20412572251347e-05
"P621.PWY..nylon.6.oligomer.degradation","Enterococcus_faecalis.t__SGB7962",0.687055476529161,1.8990055206114e-06,3.20425273669273e-05
"PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.","HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.",0.524466247068987,1.91067792876254e-06,3.22263528180209e-05
"PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I","P108.PWY..pyruvate.fermentation.to.propanoate.I",0.530818242790074,1.91737591936914e-06,3.23261620203285e-05
"PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",0.53407400927303,1.9215580921994e-06,3.23834916237869e-05
"PWY.5497..purine.nucleobases.degradation.II..anaerobic.","Klebsiella_variicola.t__SGB10114",-0.983333333333333,1.93619630373121e-06,3.26169156916477e-05
"PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",0.514969241285031,1.94022466359911e-06,3.26714904328982e-05
"PWY.801..homocysteine.and.cysteine.interconversion","AST.PWY..L.arginine.degradation.II..AST.pathway.",0.521007034431692,1.94507573803016e-06,3.27398689037632e-05
"PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",0.514887218045113,1.94877840442587e-06,3.27888694658558e-05
"PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV","P23.PWY..reductive.TCA.cycle.I",0.615654261704682,1.95054890994584e-06,3.28053341638637e-05
"TCA..TCA.cycle.I..prokaryotic.","HSERMETANA.PWY..L.methionine.biosynthesis.III",-0.51475051264525,1.9631135208531e-06,3.30032526330433e-05
"PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.","POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I",0.508693837807762,1.98220414038275e-06,3.33106792337586e-05
"PWY.6519..8.amino.7.oxononanoate.biosynthesis.I","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",0.520621991854869,1.98533910289456e-06,3.33478622223078e-05
"PWY.5130..2.oxobutanoate.degradation.I","P42.PWY..incomplete.reductive.TCA.cycle",0.636509404872032,1.98637314507977e-06,3.33478622223078e-05
"PWY.7242..D.fructuronate.degradation","HISDEG.PWY..L.histidine.degradation.I",-0.536792108147607,1.98696386233266e-06,3.33478622223078e-05
"SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II","PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.",-0.615270108043217,1.98763692127457e-06,3.33478622223078e-05
"PWY.7873..D.erythronate.degradation.II","PWY.7242..D.fructuronate.degradation",0.795384615384615,2.01735152183247e-06,3.38327001782948e-05
"PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.","PWY.7118..chitin.deacetylation",0.51403964456596,2.03926899189355e-06,3.41726046602744e-05
"PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.","PWY.7118..chitin.deacetylation",0.51403964456596,2.03926899189355e-06,3.41726046602744e-05
"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis","LACTOSECAT.PWY..lactose.and.galactose.degradation.I",-0.511015300488985,2.04619970700648e-06,3.42748793623277e-05
"PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.","KETOGLUCONMET.PWY..ketogluconate.metabolism",0.7225935828877,2.04953668747621e-06,3.42998786325217e-05
"PWY.6519..8.amino.7.oxononanoate.biosynthesis.I","HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate",0.59534972365161,2.05017621413006e-06,3.42998786325217e-05
"PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate","PWY.6519..8.amino.7.oxononanoate.biosynthesis.I",0.59534972365161,2.05017621413006e-06,3.42998786325217e-05
"PWY.8004..Entner.Doudoroff.pathway.I","GALACTARDEG.PWY..D.galactarate.degradation.I",0.50790981170728,2.06774805322496e-06,3.45659384006419e-05
"PWY.8004..Entner.Doudoroff.pathway.I","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",0.50790981170728,2.06774805322496e-06,3.45659384006419e-05
"PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.","PWY.5723..Rubisco.shunt",0.573348918760959,2.07168530774737e-06,3.46177862800029e-05
"PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage","METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis",0.516728307254623,2.07474935320917e-06,3.46550069384422e-05
"PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",0.519733432062199,2.08126491818561e-06,3.47498258649418e-05
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I","PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I",0.516529160739687,2.09685343710575e-06,3.49959938673121e-05
"FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-0.522676786375416,2.10060440508641e-06,3.50444771954489e-05
