name,carac,coef,term_col,deg
PWY.6708..ubiquinol.8.biosynthesis..early.decarboxylation.,pathway,-1.27946279267158,preterm,18
PWY.6731..starch.degradation.III,pathway,1.50131138739656,term,36
PWY.6749..CMP.legionaminate.biosynthesis.I,pathway,0.917575303739371,term,18
PWY.6803..phosphatidylcholine.acyl.editing,pathway,1.48741302818647,term,93
PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,pathway,0.606606447962373,term,71
PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II,pathway,0.606606447962373,term,75
PWY.6902..chitin.degradation.II..Vibrio.,pathway,0.266496384384344,term,24
PWY.6922..L.N.delta..acetylornithine.biosynthesis,pathway,1.3433697222351,term,38
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.,pathway,0.305407880170941,term,57
PWY.6992..1.5.anhydrofructose.degradation,pathway,-1.61273666255112,preterm,46
PWY.7013...S..propane.1.2.diol.degradation,pathway,1.46594289754705,term,60
PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule,pathway,0.679052430571458,term,42
PWY.7094..fatty.acid.salvage,pathway,1.50131138739656,term,33
PWY.7118..chitin.deacetylation,pathway,1.48741302818647,term,98
PWY.7165..L.ascorbate.biosynthesis.VIII..engineered.pathway.,pathway,2.24544165718351,term,28
PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I,pathway,0.983376609533676,term,55
PWY.7185..UTP.and.CTP.dephosphorylation.I,pathway,1.28718605820515,term,17
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,pathway,0.308089575209724,term,67
PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage,pathway,0.969020986488817,term,27
PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV,pathway,0.436270412812863,term,68
PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage,pathway,-3.71754583799316,preterm,52
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.,pathway,-3.67078703395251,preterm,65
PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation,pathway,1.99010156777057,term,8
PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP,pathway,1.28718605820515,term,21
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,pathway,1.28718605820515,term,52
PWY.7237..myo...chiro..and.scyllo.inositol.degradation,pathway,2.64197282420063,term,48
PWY.7242..D.fructuronate.degradation,pathway,1.1903041490939,term,60
PWY.7245..superpathway.of.NAD.NADP...NADH.NADPH.interconversion..yeast.,pathway,2.78606276426779,term,26
PWY.7254..TCA.cycle.VII..acetate.producers.,pathway,-1.3636424118366,preterm,54
PWY.7268..cytosolic.NADPH.production..yeast.,pathway,2.78606276426779,term,33
PWY.7269..mitochondrial.NADPH.production..yeast.,pathway,1.7120755879607,term,61
PWY.7294..D.xylose.degradation.IV,pathway,1.40727250600553,term,17
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis,pathway,1.48741302818647,term,63
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis,pathway,-1.24367412447969,preterm,31
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis,pathway,0.188070822244559,term,12
PWY.7340..9.cis..11.trans.octadecadienoyl.CoA.degradation..isomerase.dependent..yeast.,pathway,5.00425507286793,term,25
PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol.,pathway,-3.80677149208094,preterm,6
PWY.7385..1.3.propanediol.biosynthesis..engineered.,pathway,-1.75646211791412,preterm,41
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.,pathway,2.40765798786756,term,56
PWY.7391..isoprene.biosynthesis.II..engineered.,pathway,-0.43707103300768,preterm,28
PWY.7392..taxadiene.biosynthesis..engineered.,pathway,-0.494893010254095,preterm,38
PWY.7396..butanol.and.isobutanol.biosynthesis..engineered.,pathway,0.120151484467183,term,38
PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.,pathway,1.17991942091433,term,40
PWY.7434..terminal.O.glycans.residues.modification..via.type.2.precursor.disaccharide.,pathway,-2.00815300397068,preterm,1
PWY.7446..sulfoquinovose.degradation.I,pathway,0.23658508713045,term,36
PWY.7616..methanol.oxidation.to.carbon.dioxide,pathway,1.48924343306692,term,59
PWY.7723..bacterial.bioluminescence,pathway,-2.0154352601198,preterm,23
PWY.7783..plasmalogen.degradation,pathway,2.80615573956302,term,8
PWY.7805...aminomethyl.phosphonate.degradation,pathway,-1.40124730292811,preterm,4
PWY.7807..glyphosate.degradation.III,pathway,-1.83912495644673,preterm,11
PWY.7873..D.erythronate.degradation.II,pathway,-2.11378965671808,preterm,28
PWY.7874..L.threonate.degradation,pathway,-1.23049099712796,preterm,37
PWY.7883..anhydromuropeptides.recycling.II,pathway,-6.10743463580626e-15,preterm,56
PWY.7942..5.oxo.L.proline.metabolism,pathway,1.48741302818647,term,70
PWY.8004..Entner.Doudoroff.pathway.I,pathway,0.606606447962373,term,59
PWY.801..homocysteine.and.cysteine.interconversion,pathway,0.606606447962373,term,32
PWY.8011..L.serine.biosynthesis.II,pathway,-3.45054059702893,preterm,10
PWY.8131..5..deoxyadenosine.degradation.II,pathway,0.983376609533676,term,50
PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.,pathway,0.469154695838842,term,29
PWY.822..fructan.biosynthesis,pathway,3.03955517331211,term,60
PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.,pathway,-0.104031656005484,preterm,36
PWY0.1221..putrescine.degradation.II,pathway,-0.212016958104703,preterm,36
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation,pathway,3.3085164983298,term,68
PWY0.1337..oleate..beta..oxidation,pathway,1.50131138739656,term,30
PWY0.1338..polymyxin.resistance,pathway,1.30167585404347,term,72
PWY0.1533..methylphosphonate.degradation.I,pathway,-1.83912495644673,preterm,11
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.,pathway,0.983376609533676,term,58
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,pathway,0.266496384384344,term,78
PWY0.41..allantoin.degradation.IV..anaerobic.,pathway,-1.40689988002239,preterm,50
PWY0.42..2.methylcitrate.cycle.I,pathway,1.85871643147041,term,64
PWY0.461..L.lysine.degradation.I,pathway,-2.29306858510448,preterm,11
PWY0.781..aspartate.superpathway,pathway,0.469154695838842,term,19
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,pathway,1.48741302818647,term,89
