source,target,importance
PWY.7356..thiamine.diphosphate.salvage.IV..yeast.,PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis,-0.647899159663866
PWY.5675..nitrate.reduction.V..assimilatory.,Klebsiella_pneumoniae.t__SGB10115,-0.771880293619424
PWY.7269..mitochondrial.NADPH.production..yeast.,PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation.,0.626436152751942
PWY.7790..UMP.biosynthesis.II,COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals.,0.57804502004317
PWY0.1479..tRNA.processing,PWY.7977..L.methionine.biosynthesis.IV,0.57804502004317
THREOCAT.PWY..superpathway.of.L.threonine.metabolism,PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.,0.679838709677419
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.,PWY.6151..S.adenosyl.L.methionine.salvage.I,-0.577921677459143
PWY.7269..mitochondrial.NADPH.production..yeast.,PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type,0.626217310427837
AST.PWY..L.arginine.degradation.II..AST.pathway.,X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation,0.663101604278075
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis,0.59468438538206
PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II,P122.PWY..heterolactic.fermentation,0.583267457180501
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis,ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.,0.577798334875116
PWY.7664..oleate.biosynthesis.IV..anaerobic.,MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis,0.577798334875116
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I,PWY.5686..UMP.biosynthesis.I,-0.577798334875116
PWY.7118..chitin.deacetylation,GLUCONEO.PWY..gluconeogenesis.I,0.594533373603141
PWY.6123..inosine.5..phosphate.biosynthesis.I,PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.,0.577674992291089
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I,MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis,0.577674992291089
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I,PWY.5840..superpathway.of.menaquinol.7.biosynthesis,0.577674992291089
PWY.6823..molybdopterin.biosynthesis,PWY.5981..CDP.diacylglycerol.biosynthesis.III,0.577674992291089
COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals.,-0.58300395256917
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,0.594231350045304
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation,PWY.7663..gondoate.biosynthesis..anaerobic.,0.654698242933537
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis,GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation,0.577304964539007
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I,PWY.6608..guanosine.nucleotides.degradation.III,0.582740447957839
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis,ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.,0.57718162195498
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I,HISTSYN.PWY..L.histidine.biosynthesis,0.57718162195498
PWY.7874..L.threonate.degradation,GALACTARDEG.PWY..D.galactarate.degradation.I,0.852941176470588
PWY.7874..L.threonate.degradation,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,0.852941176470588
GALACTARDEG.PWY..D.galactarate.degradation.I,ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,0.582608695652174
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,0.582608695652174
HISTSYN.PWY..L.histidine.biosynthesis,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,-0.582608695652174
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,GALACTARDEG.PWY..D.galactarate.degradation.I,0.582608695652174
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,0.582608695652174
TRNA.CHARGING.PWY..tRNA.charging,PWY0.1338..polymyxin.resistance,-0.599870350862977
P161.PWY..acetylene.degradation..anaerobic.,GLUCONEO.PWY..gluconeogenesis.I,0.577058279370953
PWY.6608..guanosine.nucleotides.degradation.III,P441.PWY..superpathway.of.N.acetylneuraminate.degradation,0.582476943346509
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,-0.588019732205779
FUCCAT.PWY..fucose.degradation,ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.,-0.593778314708547
PWY.7242..D.fructuronate.degradation,CITRULBIO.PWY..L.citrulline.biosynthesis,0.599708289441698
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,PWY.6182..superpathway.of.salicylate.degradation,0.696551724137931
PWY.6628..superpathway.of.L.phenylalanine.biosynthesis,DAPLYSINESYN.PWY..L.lysine.biosynthesis.I,0.576934936786926
PWY66.409..superpathway.of.purine.nucleotide.salvage,PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II,0.576934936786926
PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.,ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.,-0.662098930481283
PWY.6608..guanosine.nucleotides.degradation.III,PWY.6124..inosine.5..phosphate.biosynthesis.II,-0.582345191040843
NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I,FUCCAT.PWY..fucose.degradation,-0.593627302929629
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.59954622802042
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.,GALACTARDEG.PWY..D.galactarate.degradation.I,0.670087976539589
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,0.670087976539589
THREOCAT.PWY..superpathway.of.L.threonine.metabolism,CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate,0.715506715506716
PWY.6531..mannitol.cycle,PWY.6123..inosine.5..phosphate.biosynthesis.I,-0.605574912891986
PWY.5686..UMP.biosynthesis.I,COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals.,0.576688251618871
VALSYN.PWY..L.valine.biosynthesis,GLUTORN.PWY..L.ornithine.biosynthesis.I,0.576688251618871
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.,GLUCONEO.PWY..gluconeogenesis.I,0.587737843551797
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PWY.5973..cis.vaccenate.biosynthesis,0.582081686429513
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast.,ARO.PWY..chorismate.biosynthesis.I,0.576564909034844
PWY.6992..1.5.anhydrofructose.degradation,PWY.5840..superpathway.of.menaquinol.7.biosynthesis,0.867857142857143
PWY.6124..inosine.5..phosphate.biosynthesis.II,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,-0.581949934123847
TRPSYN.PWY..L.tryptophan.biosynthesis,HSERMETANA.PWY..L.methionine.biosynthesis.III,0.581949934123847
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I,PWY.7315..dTDP.N.acetylthomosamine.biosynthesis,0.593174267592872
PWY66.409..superpathway.of.purine.nucleotide.salvage,PWY.5981..CDP.diacylglycerol.biosynthesis.III,0.57631822386679
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II,PWY.6608..guanosine.nucleotides.degradation.III,0.686763070077864
TCA..TCA.cycle.I..prokaryotic.,POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.,0.587315010570824
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I,DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis,-0.581686429512516
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,HISTSYN.PWY..L.histidine.biosynthesis,-0.581686429512516
COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals.,ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis,-0.576194881282763
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis,ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis,-0.576194881282763
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast.,PWY.6270..isoprene.biosynthesis.I,0.576194881282763
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis,PWY.6901..superpathway.of.glucose.and.xylose.degradation,0.576194881282763
PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation,ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation,0.714896214896215
PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation,ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation,0.714896214896215
PWY0.41..allantoin.degradation.IV..anaerobic.,PWY.6353..purine.nucleotides.degradation.II..aerobic.,0.82249742002064
PWY.7345..superpathway.of.anaerobic.sucrose.degradation,PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.,0.587174066243834
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation,PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,0.587174066243834
PWY.7977..L.methionine.biosynthesis.IV,FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation,0.592872244035035
NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,0.581422924901186
PWY.8073..lipid.IVA.biosynthesis..P..putida.,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,0.581422924901186
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,HEME.BIOSYNTHESIS.II..heme.b.biosynthesis.I..aerobic.,0.581422924901186
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.,ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.,0.575948196114709
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.,BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I,0.575948196114709
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.,BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I,0.575948196114709
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation,GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation,0.735384615384615
PWY.5723..Rubisco.shunt,HEMESYN2.PWY..heme.b.biosynthesis.II..oxygen.independent.,0.592721232256116
PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II,PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation,0.592721232256116
PWY.7977..L.methionine.biosynthesis.IV,P108.PWY..pyruvate.fermentation.to.propanoate.I,0.598573859492748
PWY.7013...S..propane.1.2.diol.degradation,P161.PWY..acetylene.degradation..anaerobic.,0.592570220477197
PWY0.862...5Z..dodecenoate.biosynthesis.I,PWY.6803..phosphatidylcholine.acyl.editing,0.592570220477197
PWY.801..homocysteine.and.cysteine.interconversion,PWY.6922..L.N.delta..acetylornithine.biosynthesis,0.660762032085562
PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I,PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis,0.592419208698278
REDCITCYC..TCA.cycle.VI..Helicobacter.,PWY.4984..urea.cycle,0.652864782276547
PWY.7942..5.oxo.L.proline.metabolism,PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,0.610694183864916
MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis,FASYN.ELONG.PWY..fatty.acid.elongation....saturated,0.575578168362627
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle.,0.58661028893587
PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,-0.604355400696864
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I,PWY.5845..superpathway.of.menaquinol.9.biosynthesis,0.59226819691936
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I,PWY.5850..superpathway.of.menaquinol.6.biosynthesis,0.59226819691936
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I,PWY.5896..superpathway.of.menaquinol.10.biosynthesis,0.59226819691936
PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.,P441.PWY..superpathway.of.N.acetylneuraminate.degradation,0.5754548257786
PWY0.1477..ethanolamine.utilization,PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine.,-0.5754548257786
PWY.7791..UMP.biosynthesis.III,PWY.6305..superpathway.of.putrescine.biosynthesis,-0.580895915678524
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,P108.PWY..pyruvate.fermentation.to.propanoate.I,0.617004048582996
PWY.5675..nitrate.reduction.V..assimilatory.,DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II,0.580764163372859
TRPSYN.PWY..L.tryptophan.biosynthesis,LIPASYN.PWY..phospholipases,-0.637580437580438
PWY.7234..inosine.5..phosphate.biosynthesis.III,PWY.6629..superpathway.of.L.tryptophan.biosynthesis,0.575208140610546
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic.,NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I,0.575208140610546
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I,PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I,0.586187455954898
PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III,PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.,0.575084798026519
PWY.6305..superpathway.of.putrescine.biosynthesis,PWY.6124..inosine.5..phosphate.biosynthesis.II,-0.580500658761528
P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.,COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic.,-0.597763552386354
PWY.6823..molybdopterin.biosynthesis,PWY.5918..superpathway.of.heme.b.biosynthesis.from.glutamate,0.574961455442492
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I,PWY.5686..UMP.biosynthesis.I,0.574961455442492
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I,0.580368906455863
PWY.7664..oleate.biosynthesis.IV..anaerobic.,PWY.7118..chitin.deacetylation,0.591664149803685
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,0.585905567300916
PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.,P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate,0.574838112858464
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.,NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.,0.574714770274437
PWY.8073..lipid.IVA.biosynthesis..P..putida.,PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.,0.574714770274437
HSERMETANA.PWY..L.methionine.biosynthesis.III,HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.,-0.580105401844532
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.,PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II,0.667888563049853
PWY0.862...5Z..dodecenoate.biosynthesis.I,MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis,0.57459142769041
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.,PWY.6803..phosphatidylcholine.acyl.editing,0.591362126245847
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.,PWY.6803..phosphatidylcholine.acyl.editing,0.591362126245847
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,PWY.5723..Rubisco.shunt,0.591362126245847
GLUTORN.PWY..L.ornithine.biosynthesis.I,FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.,0.807017543859649
PWY.5973..cis.vaccenate.biosynthesis,PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.,0.603310104529617
PWY0.1477..ethanolamine.utilization,PWY.7616..methanol.oxidation.to.carbon.dioxide,0.733846153846154
PWY.3841..folate.transformations.II..plants.,ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation,-0.713064713064713
PWY.3841..folate.transformations.II..plants.,ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation,-0.713064713064713
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.,0.574344742522356
PWY.6151..S.adenosyl.L.methionine.salvage.I,COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic.,0.574344742522356
PWY.6969..TCA.cycle.V..2.oxoglutarate.synthase.,PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.,0.574344742522356
PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle.,PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.,-0.667521994134897
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type,GLUCARDEG.PWY..D.glucarate.degradation.I,-0.596953245279961
POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.,ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.,-0.574221399938329
PWY.6182..superpathway.of.salicylate.degradation,PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II,-0.684538375973304
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis,PWY.6182..superpathway.of.salicylate.degradation,-0.684538375973304
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis,P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I,0.579578392621871
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.,PWY.5675..nitrate.reduction.V..assimilatory.,0.651336898395722
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.,PWY.801..homocysteine.and.cysteine.interconversion,-0.590909090909091
HISTSYN.PWY..L.histidine.biosynthesis,HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.,-0.574098057354302
PWY.5837..2.carboxy.1.4.naphthoquinol.biosynthesis,FERMENTATION.PWY..mixed.acid.fermentation,0.574098057354302
PWY0.1296..purine.ribonucleosides.degradation,PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.,-0.574098057354302
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.,0.596791183858682
PPGPPMET.PWY..ppGpp.metabolism,GLYCOCAT.PWY..glycogen.degradation.I,0.585059901338971
PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I,PWY.6936..seleno.amino.acid.biosynthesis..plants.,0.585059901338971
FUCCAT.PWY..fucose.degradation,BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I,0.590758079130172
PWY.7977..L.methionine.biosynthesis.IV,PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,0.573974714770274
PWY0.461..L.lysine.degradation.I,CARNMET.PWY..L.carnitine.degradation.I,0.820433436532508
PWY.7874..L.threonate.degradation,CARNMET.PWY..L.carnitine.degradation.I,0.85
PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.,PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I,0.615384615384615
PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.,PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis,0.615384615384615
PWY.7664..oleate.biosynthesis.IV..anaerobic.,PWY.5723..Rubisco.shunt,0.590607067351253
PWY.7790..UMP.biosynthesis.II,PWY.6305..superpathway.of.putrescine.biosynthesis,-0.579183135704875
PWY.5103..L.isoleucine.biosynthesis.III,PENTOSE.P.PWY..pentose.phosphate.pathway,0.57372802960222
PWY66.430..myristate.biosynthesis..mitochondria.,P221.PWY..octane.oxidation,0.658756684491979
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis,PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.,0.590456055572335
PWY.7942..5.oxo.L.proline.metabolism,ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis,0.590456055572335
P441.PWY..superpathway.of.N.acetylneuraminate.degradation,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,0.579051383399209
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation,PWY.5675..nitrate.reduction.V..assimilatory.,0.596304999594846
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.,PWY.5695..inosine.5..phosphate.degradation,0.650725744843392
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.,GALACTARDEG.PWY..D.galactarate.degradation.I,0.578919631093544
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,0.578919631093544
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PWY.7345..superpathway.of.anaerobic.sucrose.degradation,0.578919631093544
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis,PWY.6608..guanosine.nucleotides.degradation.III,0.578919631093544
PWY.6901..superpathway.of.glucose.and.xylose.degradation,ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis,0.573481344434166
RHAMCAT.PWY..L.rhamnose.degradation.I,PWY.5913..partial.TCA.cycle..obligate.autotrophs.,0.573481344434166
PWY.6897..thiamine.diphosphate.salvage.II,PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.,0.584496124031008
PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis,GLYCOCAT.PWY..glycogen.degradation.I,0.596142938173568
KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis,Escherichia_coli.t__SGB10068,0.792481203007519
PWY.6608..guanosine.nucleotides.degradation.III,PWY.6531..mannitol.cycle,0.60844277673546
PWY.6353..purine.nucleotides.degradation.II..aerobic.,ARGININE.SYN4.PWY..L.ornithine.biosynthesis.II,0.683648498331479
PWY.7858...5Z..dodecenoate.biosynthesis.II,PWY.6182..superpathway.of.salicylate.degradation,0.683648498331479
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.,PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis,0.650420168067227
PWY.6803..phosphatidylcholine.acyl.editing,PWY.5897..superpathway.of.menaquinol.11.biosynthesis,0.590003020235578
PWY.6803..phosphatidylcholine.acyl.editing,PWY.5898..superpathway.of.menaquinol.12.biosynthesis,0.590003020235578
PWY.6803..phosphatidylcholine.acyl.editing,PWY.5899..superpathway.of.menaquinol.13.biosynthesis,0.590003020235578
POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.,P122.PWY..heterolactic.fermentation,0.573111316682084
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic.,PWY.7199..pyrimidine.deoxyribonucleosides.salvage,0.573111316682084
PWY0.1479..tRNA.processing,PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.,0.572987974098057
HISTSYN.PWY..L.histidine.biosynthesis,FUCCAT.PWY..fucose.degradation,-0.589700996677741
PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.,HISTSYN.PWY..L.histidine.biosynthesis,-0.583932346723044
PWY.7858...5Z..dodecenoate.biosynthesis.II,PWY.6185..4.methylcatechol.degradation..ortho.cleavage.,0.666055718475073
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II,NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I,0.57286463151403
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis,NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I,0.57286463151403
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I,PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.,0.578260869565217
PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation,POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.,0.589549984898822
TRPSYN.PWY..L.tryptophan.biosynthesis,PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation,-0.589549984898822
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.,CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate,-0.657754010695187
P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate,P441.PWY..superpathway.of.N.acetylneuraminate.degradation,0.572741288930003
PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type,PWY.6897..thiamine.diphosphate.salvage.II,0.572741288930003
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation,P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I,-0.595332631067174
PWY.5723..Rubisco.shunt,GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway,0.589398973119903
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.,HISTSYN.PWY..L.histidine.biosynthesis,-0.572617946345976
PWY.5973..cis.vaccenate.biosynthesis,HEMESYN2.PWY..heme.b.biosynthesis.II..oxygen.independent.,0.572494603761949
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing.,PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,-0.601219512195122
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.,-0.577865612648221
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation,0.649503437738732
